cdscod;cds;studente;avg_voto;num_esami;max;min;diff_day;diff_day_norm;avg_voto_norm;num_esami_norm;studente;ratio
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;B92B7AEA497475889E514FF18515B672E64D8724;29;8;25/07/2017;10/01/2017;196;0,422413793;0,966666667;0,296296296;B92B7AEA497475889E514FF18515B672E64D8724;0,56890166
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;48B9F7D6B379E0BF3728481C5243BA91D710B8E5;28,28571429;11;23/09/2017;24/01/2017;242;0,521551724;0,942857143;0,407407407;48B9F7D6B379E0BF3728481C5243BA91D710B8E5;0,568890257
H4101D;[H4101D] MEDICINA E CHIRURGIA;152B503A3764E9BF2E1BFA423CE29D3027CB0009;28,75;8;20/07/2017;18/01/2017;183;0,394396552;0,958333333;0,296296296;152B503A3764E9BF2E1BFA423CE29D3027CB0009;0,568885696
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;58985FBBDCBF994DB0832EA6413D6B7F54DFDFDC;27,66666667;10;03/07/2017;21/12/2016;194;0,418103448;0,922222222;0,37037037;58985FBBDCBF994DB0832EA6413D6B7F54DFDFDC;0,568869732
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;59B41D2F5B335C2EDC9B411E8D45F15468ACC039;27,42857143;9;20/06/2017;18/01/2017;153;0,329741379;0,914285714;0,333333333;59B41D2F5B335C2EDC9B411E8D45F15468ACC039;0,568852627
581;[581] GIURISPRUDENZA;ED1D386BDA8AA73053B013619BAF99315A426AE2;28;10;29/11/2017;05/05/2017;208;0,448275862;0,933333333;0,37037037;ED1D386BDA8AA73053B013619BAF99315A426AE2;0,568837803
E2001R;[E2001R] COMUNICAZIONE INTERCULTURALE;766A619B57A902C7FC445174A9C691BA33988333;29,125;11;12/10/2017;11/01/2017;274;0,590517241;0,970833333;0,407407407;766A619B57A902C7FC445174A9C691BA33988333;0,568829821
E3101Q;[E3101Q] INFORMATICA;5AFB5CDC83AEE9AFE20477EE3BB34ECA0EB38890;29;7;03/07/2017;26/01/2017;158;0,340517241;0,966666667;0,259259259;5AFB5CDC83AEE9AFE20477EE3BB34ECA0EB38890;0,568821839
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;C48FF5D012815CA83CD8CC8686EC76CBE940AC14;29;9;23/09/2017;09/02/2017;226;0,487068966;0,966666667;0,333333333;C48FF5D012815CA83CD8CC8686EC76CBE940AC14;0,568821839
F1801Q;[F1801Q] INFORMATICA;7BA41BAFA031922A1F059EE17AD3DFBB3E98A8DA;28,28571429;10;15/09/2017;07/02/2017;220;0,474137931;0,942857143;0,37037037;7BA41BAFA031922A1F059EE17AD3DFBB3E98A8DA;0,568810436
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;D77ED487FCEF76C9935C0B62B4907099BDB80BFC;28,71428571;7;08/06/2017;18/01/2017;141;0,30387931;0,957142857;0,259259259;D77ED487FCEF76C9935C0B62B4907099BDB80BFC;0,568809296
E3301M;[E3301M] ECONOMIA E COMMERCIO;76C7E09E8C8E8B6FABC7D4935DD76EBEC86319E7;28,33333333;10;13/09/2017;03/02/2017;222;0,478448276;0,944444444;0,37037037;76C7E09E8C8E8B6FABC7D4935DD76EBEC86319E7;0,568805875
F5101P;[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA;2123A57769E36041ECA086B39C4654CBEDE34396;29,25;7;08/06/2017;17/12/2016;173;0,372844828;0,975;0,259259259;2123A57769E36041ECA086B39C4654CBEDE34396;0,568797893
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;625460582E3585B8626B96E0563E8B6E91D3B506;28,57142857;8;13/07/2017;20/01/2017;174;0,375;0,952380952;0,296296296;625460582E3585B8626B96E0563E8B6E91D3B506;0,568783069
F0901D;[F0901D] BIOTECNOLOGIE MEDICHE;84D54555BA505099BFD4A1E641F0CB3C60972366;28,2;11;20/09/2017;24/01/2017;239;0,515086207;0,94;0,407407407;84D54555BA505099BFD4A1E641F0CB3C60972366;0,568778736
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;1F9CAB2E5B165FA1641F7CE52BDF193D27DDC5FC;27,83333333;9;10/07/2017;19/01/2017;172;0,370689655;0,927777778;0,333333333;1F9CAB2E5B165FA1641F7CE52BDF193D27DDC5FC;0,568773946
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;85BADB262ED68D75AEE327D1908E023981790D70;27,83333333;9;10/07/2017;19/01/2017;172;0,370689655;0,927777778;0,333333333;85BADB262ED68D75AEE327D1908E023981790D70;0,568773946
F1701Q;[F1701Q] FISICA;DF93D0E6063CB06A11AE701735E63F829ADD76A6;29,5;7;21/09/2017;17/03/2017;188;0,405172414;0,983333333;0,259259259;DF93D0E6063CB06A11AE701735E63F829ADD76A6;0,568773946
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;19B6373C5B4D2B867A131735CB745A0FD39DEC88;28,71428571;10;13/07/2017;17/11/2016;238;0,512931034;0,957142857;0,37037037;19B6373C5B4D2B867A131735CB745A0FD39DEC88;0,568769385
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;5825795619CFD892BCA0D7A38FD11090FEC2A80C;28,71428571;10;28/09/2017;02/02/2017;238;0,512931034;0,957142857;0,37037037;5825795619CFD892BCA0D7A38FD11090FEC2A80C;0,568769385
E3101Q;[E3101Q] INFORMATICA;A23D28FC59E42056194A4DF6FFBD587D90A068C7;27,875;9;17/07/2017;24/01/2017;174;0,375;0,929166667;0,333333333;A23D28FC59E42056194A4DF6FFBD587D90A068C7;0,56875
H4101D;[H4101D] MEDICINA E CHIRURGIA;88991BA497E6CC2299F6304CF992C25397782F68;29;10;20/09/2017;13/01/2017;250;0,538793103;0,966666667;0,37037037;88991BA497E6CC2299F6304CF992C25397782F68;0,568742018
F0802Q;[F0802Q] BIOTECNOLOGIE INDUSTRIALI;101C1CD333B376B1052D06AA8B4A1F9AFFCC6FE6;28,77777778;9;24/07/2017;20/12/2016;216;0,465517241;0,959259259;0,333333333;101C1CD333B376B1052D06AA8B4A1F9AFFCC6FE6;0,568710089
I0301D;[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);635A0BE7EBDC1706FC7EEC6C5E1E581D5E39EE7C;29,25;9;29/09/2017;03/02/2017;238;0,512931034;0,975;0,333333333;635A0BE7EBDC1706FC7EEC6C5E1E581D5E39EE7C;0,568678161
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;65EC3028C21F4502F16DBC5641B2B0988A771A0B;27,33333333;13;19/09/2017;16/01/2017;246;0,530172414;0,911111111;0,481481481;65EC3028C21F4502F16DBC5641B2B0988A771A0B;0,568662197
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;4514EE8EE3B96936BEBDCA535AFE89A2F25176ED;30;8;25/09/2017;19/01/2017;249;0,536637931;1;0,296296296;4514EE8EE3B96936BEBDCA535AFE89A2F25176ED;0,568646232
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;3B82EE6E84AD39AB20BEBC4AB8D553E1C8C94D78;27,71428571;14;21/09/2017;22/12/2016;273;0,588362069;0,923809524;0,518518519;3B82EE6E84AD39AB20BEBC4AB8D553E1C8C94D78;0,568625707
H4101D;[H4101D] MEDICINA E CHIRURGIA;3FDBC1BCC53BDDE29FD113672E2142D91BCEA6F0;29,25;8;07/09/2017;09/02/2017;210;0,452586207;0,975;0,296296296;3FDBC1BCC53BDDE29FD113672E2142D91BCEA6F0;0,56859834
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;1DD86744805B66AD2B623D191B453748E647367C;24;12;28/09/2017;08/06/2017;112;0,24137931;0,8;0,444444444;1DD86744805B66AD2B623D191B453748E647367C;0,568582375
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;93CB89A38CAF3BC3ABB9F0B0A43BAA1884AA8895;27,33333333;12;23/09/2017;07/02/2017;228;0,49137931;0,911111111;0,444444444;93CB89A38CAF3BC3ABB9F0B0A43BAA1884AA8895;0,568582375
581;[581] GIURISPRUDENZA;B0AAF25043251AF848602992A13A178065F6AFC6;29,9;11;28/09/2017;28/11/2016;304;0,655172414;0,996666667;0,407407407;B0AAF25043251AF848602992A13A178065F6AFC6;0,56857599
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;F532E6E16B374E7D53686EDFDF98938D1DA97E81;28,5;8;06/07/2017;16/01/2017;171;0,368534483;0,95;0,296296296;F532E6E16B374E7D53686EDFDF98938D1DA97E81;0,568550447
F1801Q;[F1801Q] INFORMATICA;512A17FD45B1A7D9ED27C9B9BA5A5ED03EBE87B3;29,4;8;13/09/2017;07/02/2017;218;0,469827586;0,98;0,296296296;512A17FD45B1A7D9ED27C9B9BA5A5ED03EBE87B3;0,568544061
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;05AFDCA182392B3D29196088B208240E00232A4D;27;10;25/07/2017;08/02/2017;167;0,359913793;0,9;0,37037037;05AFDCA182392B3D29196088B208240E00232A4D;0,568534483
E0201Q;[E0201Q] BIOTECNOLOGIE;39126DBC430565E0B2DE75427E9DF8B48AA9A35A;28,71428571;7;30/06/2017;08/02/2017;142;0,306034483;0,957142857;0,259259259;39126DBC430565E0B2DE75427E9DF8B48AA9A35A;0,568529922
F5602M;[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;D3A7ACC0FE9D39E9345EDB6AF5CD2FE3F1501E13;29,16666667;7;11/07/2017;23/01/2017;169;0,364224138;0,972222222;0,259259259;D3A7ACC0FE9D39E9345EDB6AF5CD2FE3F1501E13;0,568526501
F7601M;[F7601M] ECONOMIA DEL TURISMO;C59188BF91C75EE48B342666BB9BE788F9C6A400;28;11;22/09/2017;02/02/2017;232;0,5;0,933333333;0,407407407;C59188BF91C75EE48B342666BB9BE788F9C6A400;0,568518519
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;374E41B8A3EA101C5DFD1A462E52043F0D537E80;26,4;14;29/09/2017;07/02/2017;234;0,504310345;0,88;0,518518519;374E41B8A3EA101C5DFD1A462E52043F0D537E80;0,568512133
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;5A05F58592AD590F4AFEAF68FFB885162CA58CB4;29;9;03/07/2017;18/11/2016;227;0,489224138;0,966666667;0,333333333;5A05F58592AD590F4AFEAF68FFB885162CA58CB4;0,568462644
E3101Q;[E3101Q] INFORMATICA;C0FC2FD15AEBCD1B475A5576A023194167FE8E00;27,85714286;9;17/07/2017;24/01/2017;174;0,375;0,928571429;0,333333333;C0FC2FD15AEBCD1B475A5576A023194167FE8E00;0,568452381
H4101D;[H4101D] MEDICINA E CHIRURGIA;E2B0C8DDEEC6F8AA0910CFD36371C957FD4DD3E7;29,83333333;8;11/09/2017;13/01/2017;241;0,519396552;0,994444444;0,296296296;E2B0C8DDEEC6F8AA0910CFD36371C957FD4DD3E7;0,568422733
H4101D;[H4101D] MEDICINA E CHIRURGIA;90CBAC3655214603CC95FAC25ECD022FB5D49600;27,66666667;12;28/09/2017;31/01/2017;240;0,517241379;0,922222222;0,444444444;90CBAC3655214603CC95FAC25ECD022FB5D49600;0,568390805
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;825A614B7C2D033FF3BC04E0D8905BF2E4CE75A8;29,33333333;8;19/06/2017;16/11/2016;215;0,463362069;0,977777778;0,296296296;825A614B7C2D033FF3BC04E0D8905BF2E4CE75A8;0,568390805
I0303D;[I0303D] TECNICHE DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA );D2B2DDA8E9200FFBFF01ACF15823BFA6B6A7F09C;28,5;10;20/09/2017;02/02/2017;230;0,495689655;0,95;0,37037037;D2B2DDA8E9200FFBFF01ACF15823BFA6B6A7F09C;0,568390805
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;7DACD75DBFC0C3E8AF8FFCE13455CC1A51F17C29;28,83333333;8;25/07/2017;17/01/2017;189;0,407327586;0,961111111;0,296296296;7DACD75DBFC0C3E8AF8FFCE13455CC1A51F17C29;0,568358876
H4101D;[H4101D] MEDICINA E CHIRURGIA;E5C2055451E214DD81D307BAF4849A34FC4184D9;30;8;20/09/2017;13/01/2017;250;0,538793103;1;0,296296296;E5C2055451E214DD81D307BAF4849A34FC4184D9;0,568326948
E3101Q;[E3101Q] INFORMATICA;F691E98C89B75FCC709EB11961F531B6BD921426;28,42857143;8;17/07/2017;30/01/2017;168;0,362068966;0,947619048;0,296296296;F691E98C89B75FCC709EB11961F531B6BD921426;0,568317825
E4001N;[E4001N] SOCIOLOGIA;B279B450577C1D75FB02A7E0B030EF2CEE7DDCA4;29,25;8;19/07/2017;20/12/2016;211;0,454741379;0,975;0,296296296;B279B450577C1D75FB02A7E0B030EF2CEE7DDCA4;0,568279055
F5103P;[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI;D2F36030329DE9E7009CB814266A50068DB434AF;29;8;13/09/2017;27/02/2017;198;0,426724138;0,966666667;0,296296296;D2F36030329DE9E7009CB814266A50068DB434AF;0,568263091
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;EF05BF34B2E041E34674CC94626A50FEDAEE773A;28,71428571;7;12/06/2017;20/01/2017;143;0,308189655;0,957142857;0,259259259;EF05BF34B2E041E34674CC94626A50FEDAEE773A;0,568250547
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;06112E0780B01D1D466EFA9F4E67E0BA0178D900;28,5;8;10/07/2017;19/01/2017;172;0,370689655;0,95;0,296296296;06112E0780B01D1D466EFA9F4E67E0BA0178D900;0,568231162
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;60DACFCE5A6AAB8871255B3C4CA36AE705911E08;28,5;8;10/07/2017;19/01/2017;172;0,370689655;0,95;0,296296296;60DACFCE5A6AAB8871255B3C4CA36AE705911E08;0,568231162
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;7C2E75C2880DC30788813B6DE4293DEC03C11C2B;29,33333333;7;24/07/2017;25/01/2017;180;0,387931034;0,977777778;0,259259259;7C2E75C2880DC30788813B6DE4293DEC03C11C2B;0,568231162
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;FA291C26F454061CB49038262813496412C4AF64;28,5;8;10/07/2017;19/01/2017;172;0,370689655;0,95;0,296296296;FA291C26F454061CB49038262813496412C4AF64;0,568231162
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;EEADC82CC56C6A69E72D425996A9CE801B8A02F3;28,16666667;9;25/07/2017;17/01/2017;189;0,407327586;0,938888889;0,333333333;EEADC82CC56C6A69E72D425996A9CE801B8A02F3;0,56822318
H4101D;[H4101D] MEDICINA E CHIRURGIA;E52A4581FA46462A1D3959167488F337D2C965D8;27,4;13;19/09/2017;13/01/2017;249;0,536637931;0,913333333;0,481481481;E52A4581FA46462A1D3959167488F337D2C965D8;0,568216794
H4101D;[H4101D] MEDICINA E CHIRURGIA;569825F206E28F0CDCFEA97F3BCCAB77BE9CF81C;28,25;8;04/07/2017;26/01/2017;159;0,342672414;0,941666667;0,296296296;569825F206E28F0CDCFEA97F3BCCAB77BE9CF81C;0,568215198
H4101D;[H4101D] MEDICINA E CHIRURGIA;67B8B4489978EEDADE218CA4D23591DBD70F5117;28,25;8;04/07/2017;26/01/2017;159;0,342672414;0,941666667;0,296296296;67B8B4489978EEDADE218CA4D23591DBD70F5117;0,568215198
F5104P;[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;792A35508FC14DCE8EC44665FB0330BBF1873B21;28;12;19/09/2017;10/01/2017;252;0,543103448;0,933333333;0,444444444;792A35508FC14DCE8EC44665FB0330BBF1873B21;0,568199234
F5701R;[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;AD739C995C3D1312143DDFBBCFF886E56A9E5F37;27,625;12;19/09/2017;23/01/2017;239;0,515086207;0,920833333;0,444444444;AD739C995C3D1312143DDFBBCFF886E56A9E5F37;0,568175287
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;8DE408381950FD91D8934611C8D4B3DE705D170D;28,4;8;25/07/2017;08/02/2017;167;0,359913793;0,946666667;0,296296296;8DE408381950FD91D8934611C8D4B3DE705D170D;0,56816092
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;DE8702DF4CA7F73586570F52C1CF67C9F294C3F5;27;10;25/07/2017;07/02/2017;168;0,362068966;0,9;0,37037037;DE8702DF4CA7F73586570F52C1CF67C9F294C3F5;0,568135377
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;FD40A69F7E34ABFA42105BCCE90C69A1BE87CE4D;27,14285714;10;03/07/2017;10/01/2017;174;0,375;0,904761905;0,37037037;FD40A69F7E34ABFA42105BCCE90C69A1BE87CE4D;0,568121693
E3301M;[E3301M] ECONOMIA E COMMERCIO;D20099ABF3603DDEB9419F99FDEF190EA55F0F18;28,85714286;7;26/06/2017;25/01/2017;152;0,327586207;0,961904762;0,259259259;D20099ABF3603DDEB9419F99FDEF190EA55F0F18;0,568117132
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;6DE478FAA272DA3151F399D0F7FE726B2F2D8CB4;27,66666667;7;30/06/2017;10/04/2017;81;0,174568966;0,922222222;0,259259259;6DE478FAA272DA3151F399D0F7FE726B2F2D8CB4;0,56811143
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;6631113D7069F7924A008EE95C786D25A37B9FAE;28,16666667;8;23/06/2017;19/01/2017;155;0,334051724;0,938888889;0,296296296;6631113D7069F7924A008EE95C786D25A37B9FAE;0,568103448
F0901D;[F0901D] BIOTECNOLOGIE MEDICHE;87E3634D2B696AE0CB8C44BB6062A1E0B9A42CD7;28;11;15/09/2017;25/01/2017;233;0,502155172;0,933333333;0,407407407;87E3634D2B696AE0CB8C44BB6062A1E0B9A42CD7;0,568079502
H4101D;[H4101D] MEDICINA E CHIRURGIA;724739CDE1060CFEC2AEDC909CEEAABE57118F22;28,25;12;28/09/2017;10/01/2017;261;0,5625;0,941666667;0,444444444;724739CDE1060CFEC2AEDC909CEEAABE57118F22;0,568055556
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;FE16E0F8780F96660D9C996D53701471CA8F3AF2;27,83333333;9;25/07/2017;01/02/2017;174;0,375;0,927777778;0,333333333;FE16E0F8780F96660D9C996D53701471CA8F3AF2;0,568055556
F7601M;[F7601M] ECONOMIA DEL TURISMO;89BCC17069FD172B02C6C21E2926AF80B04A60AD;29,6;8;20/09/2017;02/02/2017;230;0,495689655;0,986666667;0,296296296;89BCC17069FD172B02C6C21E2926AF80B04A60AD;0,568045977
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;AACA89681CE5CB7DCBE561A48942B2B98179954E;28,14285714;8;28/06/2017;25/01/2017;154;0,331896552;0,938095238;0,296296296;AACA89681CE5CB7DCBE561A48942B2B98179954E;0,568025908
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;56C030D73C9A6A3964D500EC38B0FFEC2F31FAA7;28,16666667;10;21/09/2017;16/02/2017;217;0,467672414;0,938888889;0,37037037;56C030D73C9A6A3964D500EC38B0FFEC2F31FAA7;0,568023627
F1601M;[F1601M] ECONOMIA E FINANZA;ECE0F4B849B209ADA63A67BDBC40BE37E6EF1909;28,8;7;30/06/2017;01/02/2017;149;0,32112069;0,96;0,259259259;ECE0F4B849B209ADA63A67BDBC40BE37E6EF1909;0,568002874
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;6D028871C086B32D047F83483205FCA2AC38DF79;28,5;10;19/07/2017;30/11/2016;231;0,497844828;0,95;0,37037037;6D028871C086B32D047F83483205FCA2AC38DF79;0,567991699
H4601D;[H4601D] ODONTOIATRIA E PROTESI DENTARIA;E5BEAF0D428E52763718D0535977F48C97E80E01;29;7;27/06/2017;17/01/2017;161;0,346982759;0,966666667;0,259259259;E5BEAF0D428E52763718D0535977F48C97E80E01;0,567983716
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;5112E1367F0E21D9CF74FE993B25D7FB699382D5;28,66666667;10;20/09/2017;25/01/2017;238;0,512931034;0,955555556;0,37037037;5112E1367F0E21D9CF74FE993B25D7FB699382D5;0,567975734
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;5220755F5F95BAF3B928889AF726C32D83CF32BC;29;8;06/07/2017;19/12/2016;199;0,42887931;0,966666667;0,296296296;5220755F5F95BAF3B928889AF726C32D83CF32BC;0,567943806
F5104P;[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;E54F9284E59625831084C3B955A041A4C83F937A;29;10;19/09/2017;10/01/2017;252;0,543103448;0,966666667;0,37037037;E54F9284E59625831084C3B955A041A4C83F937A;0,567943806
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;8F21BE86286DF03CFDFC64DEB777E9A474BAE73E;26,6;14;23/09/2017;25/01/2017;241;0,519396552;0,886666667;0,518518519;8F21BE86286DF03CFDFC64DEB777E9A474BAE73E;0,567934227
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;7864B59D808878CA7CD87FB8212CEF52E8CD8AB4;29,33333333;9;19/07/2017;17/11/2016;244;0,525862069;0,977777778;0,333333333;7864B59D808878CA7CD87FB8212CEF52E8CD8AB4;0,567911877
H4101D;[H4101D] MEDICINA E CHIRURGIA;CFCFD3138E2128420284052BD05CB2FE204C8EAE;28,5;8;18/07/2017;26/01/2017;173;0,372844828;0,95;0,296296296;CFCFD3138E2128420284052BD05CB2FE204C8EAE;0,567911877
E2702Q;[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE;B99CAC918AD8FFB88FFDC7900DC122944E3806D0;27,71428571;8;19/06/2017;07/02/2017;132;0,284482759;0,923809524;0,296296296;B99CAC918AD8FFB88FFDC7900DC122944E3806D0;0,567907316
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;82F6D2C1CFD8246B8901D02A80F099D33AC8C6FF;29,4;8;22/09/2017;14/02/2017;220;0,474137931;0,98;0,296296296;82F6D2C1CFD8246B8901D02A80F099D33AC8C6FF;0,567905492
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;C68257830F13A15CBC6408C67DC63F3B73DDAB6F;28,16666667;9;25/07/2017;16/01/2017;190;0,409482759;0,938888889;0,333333333;C68257830F13A15CBC6408C67DC63F3B73DDAB6F;0,567863985
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;D5E1ED72BCBF642591B6477A72039A68D130F01D;28,4;8;25/07/2017;07/02/2017;168;0,362068966;0,946666667;0,296296296;D5E1ED72BCBF642591B6477A72039A68D130F01D;0,567841635
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;DE023E3A79F45AB6CA5DDFDF46C2A49E1889899D;28,14285714;11;20/07/2017;23/11/2016;239;0,515086207;0,938095238;0,407407407;DE023E3A79F45AB6CA5DDFDF46C2A49E1889899D;0,567826355
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;09DA5B899894DCF90EE42DFC55A9FF65059F2E59;28,57142857;8;12/07/2017;16/01/2017;177;0,381465517;0,952380952;0,296296296;09DA5B899894DCF90EE42DFC55A9FF65059F2E59;0,567825214
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;C07B4A9DE883D16C8BD7AB149125265032271440;28,57142857;8;13/07/2017;17/01/2017;177;0,381465517;0,952380952;0,296296296;C07B4A9DE883D16C8BD7AB149125265032271440;0,567825214
E3101Q;[E3101Q] INFORMATICA;573ECE38970A4016D6D4989DE2B6006F8004F00C;27,125;10;17/07/2017;24/01/2017;174;0,375;0,904166667;0,37037037;573ECE38970A4016D6D4989DE2B6006F8004F00C;0,567824074
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;1E09713D180F54C76EB91E2B436145102E742432;28,66666667;8;19/06/2017;19/12/2016;182;0,392241379;0,955555556;0,296296296;1E09713D180F54C76EB91E2B436145102E742432;0,567816092
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;7EEE867C959C06B3B89C56DB75D8D7812ACD53E0;28,66666667;12;20/10/2017;17/01/2017;276;0,594827586;0,955555556;0,444444444;7EEE867C959C06B3B89C56DB75D8D7812ACD53E0;0,567816092
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;9308B2358B6A321E1A8BF3C118B266A504A21430;28,66666667;8;10/07/2017;09/01/2017;182;0,392241379;0,955555556;0,296296296;9308B2358B6A321E1A8BF3C118B266A504A21430;0,567816092
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;C54B05DD48DB8C7F160A8DD27A517EB5076BC556;28,66666667;8;10/07/2017;09/01/2017;182;0,392241379;0,955555556;0,296296296;C54B05DD48DB8C7F160A8DD27A517EB5076BC556;0,567816092
581;[581] GIURISPRUDENZA;0D667B2989DDEB560901DD8A9E6F0088A878769C;27,83333333;12;27/09/2017;23/01/2017;247;0,532327586;0,927777778;0,444444444;0D667B2989DDEB560901DD8A9E6F0088A878769C;0,567816092
I0202D;[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);F0608CAD8E773ED19C08CE8FA62CC818D03BE643;27,5;13;22/09/2017;12/01/2017;253;0,545258621;0,916666667;0,481481481;F0608CAD8E773ED19C08CE8FA62CC818D03BE643;0,56780811
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;991387EC77D6FD0BB43CC433602C8947032ABA20;24,71428571;14;21/07/2017;17/01/2017;185;0,398706897;0,823809524;0,518518519;991387EC77D6FD0BB43CC433602C8947032ABA20;0,567795567
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;EE6816154572BAB27BA02B639B69887A127FCDE3;29,33333333;8;19/06/2017;14/11/2016;217;0,467672414;0,977777778;0,296296296;EE6816154572BAB27BA02B639B69887A127FCDE3;0,567752235
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;D5629C438ECBB8043481F0529565BC99A8DA18BB;27,8;12;19/09/2017;16/01/2017;246;0,530172414;0,926666667;0,444444444;D5629C438ECBB8043481F0529565BC99A8DA18BB;0,567739464
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;35878C0995E065A9EB8FE79A8C304800C54416A3;27;10;12/07/2017;24/01/2017;169;0,364224138;0,9;0,37037037;35878C0995E065A9EB8FE79A8C304800C54416A3;0,567736271
F1601M;[F1601M] ECONOMIA E FINANZA;E3263397D3B65664E7532CF9FB0DFB3BA0C9420B;28,75;7;26/07/2017;01/03/2017;147;0,316810345;0,958333333;0,259259259;E3263397D3B65664E7532CF9FB0DFB3BA0C9420B;0,567728289
F7601M;[F7601M] ECONOMIA DEL TURISMO;EF104A35259CB25C42BF02CCB5C10457A3338199;28,8;7;10/07/2017;10/02/2017;150;0,323275862;0,96;0,259259259;EF104A35259CB25C42BF02CCB5C10457A3338199;0,567723499
